Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2015,Chula Vista,111,1457,0.076
2015,Chula Vista,174,2089,0.083
2015,Chula Vista,55,725,0.076
2015,Chula Vista,53,948,0.056
2015,Chula Vista,94,421,0.223
2015,Chula Vista,487,5640,0.086
2015,Chula Vista,228,2722,0.084
2015,Chula Vista,259,2918,0.089
2020,National City,0,179,0
2020,National City,339,5926,0.057
2020,National City,251,3322,0.076
2020,National City,88,2604,0.034
2020,National City,195,741,0.263
2020,National City,292,1238,0.236
2020,National City,280,678,0.413
2020,National City,207,728,0.284
2020,National City,35,137,0.255
2020,National City,1009,3522,0.286
2015,Chula Vista,50,1882,0.027
2020,National City,636,1974,0.322
2020,National City,373,1548,0.241
2015,Chula Vista,395,3194,0.124
2020,National City,74,638,0.116
2015,Chula Vista,288,1662,0.173
2020,National City,116,1333,0.087
2015,Chula Vista,80,1113,0.072
2020,National City,87,496,0.175
2015,Chula Vista,0,182,0
2020,National City,15,430,0.035
2015,Chula Vista,813,8033,0.101
2020,National City,37,155,0.239
2015,Chula Vista,502,3761,0.133
2020,National City,329,3052,0.108
2015,Chula Vista,311,4272,0.073
2015,Chula Vista,48,413,0.116
2015,Chula Vista,19,627,0.03
2015,Chula Vista,10,180,0.056
2015,Chula Vista,0,316,0
2015,Chula Vista,0,59,0
2015,Chula Vista,77,1595,0.048
2015,Chula Vista,57,863,0.066
2015,Chula Vista,20,732,0.027
2015,Chula Vista,55,911,0.06
2015,Chula Vista,111,1498,0.074
2015,Chula Vista,9,595,0.015
2015,Chula Vista,10,486,0.021
2015,Chula Vista,0,280,0
2015,Chula Vista,185,3770,0.049
2015,Chula Vista,56,1834,0.031
2015,Chula Vista,129,1936,0.067
2015,Chula Vista,14,517,0.027
2015,Chula Vista,18,825,0.022
2015,Chula Vista,6,319,0.019
2015,Chula Vista,12,395,0.03
2015,Chula Vista,7,168,0.042
2015,Chula Vista,57,2224,0.026
2015,Chula Vista,38,1138,0.033
2015,Chula Vista,19,1086,0.017
2015,Chula Vista,140,1487,0.094
2015,Chula Vista,115,2205,0.052
2015,Chula Vista,136,1294,0.105
2015,Chula Vista,219,785,0.279
2015,Chula Vista,74,426,0.174
2015,Chula Vista,684,6197,0.11
2015,Chula Vista,411,3101,0.133
2015,Chula Vista,273,3096,0.088
2015,Chula Vista,85,1808,0.047
2015,Chula Vista,206,3248,0.063
2015,Chula Vista,95,1738,0.055
2015,Chula Vista,73,816,0.089
2015,Chula Vista,21,749,0.028
2015,Chula Vista,480,8359,0.057
2015,Chula Vista,333,4422,0.075
2015,Chula Vista,147,3937,0.037
2015,Chula Vista,143,1324,0.108
2015,Chula Vista,89,1279,0.07
2015,Chula Vista,29,492,0.059
2015,Chula Vista,47,481,0.098
2015,Chula Vista,8,301,0.027
2015,Chula Vista,316,3877,0.082
2015,Chula Vista,100,1795,0.056
2015,Chula Vista,216,2082,0.104
2020,National City,202,1607,0.126
2020,National City,127,1445,0.088
2020,National City,58,662,0.088
2020,National City,87,967,0.09
2020,National City,56,126,0.444
2020,National City,80,447,0.179
2020,National City,0,47,0
2020,National City,281,2249,0.125
2020,National City,184,1294,0.142
2020,National City,97,955,0.102
2020,National City,72,801,0.09
2020,National City,260,1070,0.243
2020,National City,88,571,0.154
2020,National City,68,505,0.135
2020,National City,0,142,0
2015,Chula Vista,52,1149,0.045
2015,Chula Vista,73,1928,0.038
2015,Chula Vista,43,780,0.055
2015,Chula Vista,55,602,0.091
2015,Chula Vista,32,245,0.131
2015,Chula Vista,255,4704,0.054
2015,Chula Vista,143,2535,0.056
2015,Chula Vista,112,2169,0.052
2020,National City,488,3089,0.158
2020,National City,303,1686,0.18
2020,National City,185,1403,0.132
2015,Lemon Grove,147,1142,0.129
2015,Lemon Grove,254,1764,0.144
2015,Lemon Grove,294,787,0.374
2015,Lemon Grove,109,553,0.197
2015,Lemon Grove,171,410,0.417
2015,Lemon Grove,975,4656,0.209
2015,Lemon Grove,597,2393,0.249
2015,Lemon Grove,378,2263,0.167
2015,Lemon Grove,168,731,0.23
2015,Lemon Grove,252,1871,0.135
2015,Lemon Grove,170,1029,0.165
2015,Lemon Grove,48,413,0.116
2015,Lemon Grove,0,80,0
2015,Lemon Grove,638,4124,0.155
2015,Lemon Grove,316,2094,0.151
2015,Lemon Grove,322,2030,0.159
2015,San Diego,55,905,0.061
2015,San Diego,277,1559,0.178
2015,San Diego,189,736,0.257
2015,San Diego,103,631,0.163
2015,San Diego,0,140,0
2015,San Diego,624,3971,0.157
2015,San Diego,296,2060,0.144
2015,San Diego,328,1911,0.172
2015,Lemon Grove,142,1397,0.102
2015,Lemon Grove,243,2584,0.094
2015,Lemon Grove,170,991,0.172
2015,Lemon Grove,52,695,0.075
2015,Lemon Grove,59,317,0.186
2015,Lemon Grove,666,5984,0.111
2015,Lemon Grove,288,2981,0.097
2015,Lemon Grove,378,3003,0.126
2015,Lemon Grove,61,994,0.061
2015,Lemon Grove,161,1834,0.088
2015,Lemon Grove,100,720,0.139
2015,Lemon Grove,30,279,0.108
2015,Lemon Grove,68,187,0.364
2015,Lemon Grove,420,4014,0.105
2015,Lemon Grove,236,2075,0.114
2015,Lemon Grove,184,1939,0.095
2015,Lemon Grove,237,919,0.258
2015,Lemon Grove,209,1284,0.163
2015,Lemon Grove,246,675,0.364
2015,Lemon Grove,65,439,0.148
2015,Lemon Grove,111,207,0.536
2015,Lemon Grove,868,3524,0.246
2015,Lemon Grove,459,1721,0.267
2015,Lemon Grove,409,1803,0.227
2015,La Mesa,174,1162,0.15
2015,La Mesa,197,1319,0.149
2015,La Mesa,105,577,0.182
2015,La Mesa,15,332,0.045
2015,La Mesa,69,456,0.151
2015,La Mesa,560,3846,0.146
2015,La Mesa,347,2017,0.172
2015,La Mesa,213,1829,0.116
2015,La Mesa,314,1470,0.214
2015,La Mesa,165,1769,0.093
2015,La Mesa,30,754,0.04
2015,La Mesa,165,703,0.235
2015,La Mesa,284,400,0.71
2015,La Mesa,958,5096,0.188
