Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2020,Census Tract 121.01,0,47,0
2020,Census Tract 121.01,281,2249,0.125
2020,Census Tract 121.01,184,1294,0.142
2020,Census Tract 121.01,97,955,0.102
2020,Census Tract 121.02,72,801,0.09
2020,Census Tract 121.02,260,1070,0.243
2020,Census Tract 121.02,88,571,0.154
2020,Census Tract 121.02,68,505,0.135
2020,Census Tract 121.02,0,142,0
2015,Census Tract 134.21,52,1149,0.045
2015,Census Tract 134.21,73,1928,0.038
2015,Census Tract 134.21,43,780,0.055
2015,Census Tract 134.21,55,602,0.091
2015,Census Tract 134.21,32,245,0.131
2015,Census Tract 134.21,255,4704,0.054
2015,Census Tract 134.21,143,2535,0.056
2015,Census Tract 134.21,112,2169,0.052
2015,Census Tract 135.03,360,1303,0.276
2015,Census Tract 135.03,359,2385,0.151
2015,Census Tract 135.03,117,813,0.144
2015,Census Tract 135.03,104,763,0.136
2015,Census Tract 135.03,23,344,0.067
2015,Census Tract 135.03,963,5608,0.172
2015,Census Tract 135.03,290,2820,0.103
2015,Census Tract 135.03,673,2788,0.241
2015,Census Tract 135.04,72,732,0.098
2015,Census Tract 135.04,74,1627,0.045
2015,Census Tract 135.04,80,775,0.103
2015,Census Tract 135.04,19,426,0.045
2015,Census Tract 135.04,0,129,0
2015,Census Tract 135.04,245,3689,0.066
2015,Census Tract 135.04,141,1815,0.078
2015,Census Tract 135.04,104,1874,0.055
2015,Census Tract 135.05,137,1236,0.111
2015,Census Tract 135.05,109,1857,0.059
2015,Census Tract 135.05,110,720,0.153
2015,Census Tract 135.05,54,667,0.081
2015,Census Tract 135.05,101,305,0.331
2015,Census Tract 135.05,511,4785,0.107
2015,Census Tract 135.05,270,2558,0.106
2015,Census Tract 135.05,241,2227,0.108
2015,Census Tract 135.06,114,1148,0.099
2015,Census Tract 135.06,226,1487,0.152
2015,Census Tract 135.06,96,978,0.098
2015,Census Tract 135.06,17,420,0.04
2015,Census Tract 135.06,46,318,0.145
2015,Census Tract 135.06,499,4351,0.115
2015,Census Tract 135.06,266,2231,0.119
2015,Census Tract 135.06,233,2120,0.11
2020,Census Tract 121.02,488,3089,0.158
2020,Census Tract 121.02,303,1686,0.18
2020,Census Tract 121.02,185,1403,0.132
2020,Census Tract 122,157,1169,0.134
2020,Census Tract 122,191,1240,0.154
2020,Census Tract 122,109,670,0.163
2015,Census Tract 136.01,167,908,0.184
2015,Census Tract 136.01,132,2182,0.06
2015,Census Tract 136.01,114,672,0.17
2015,Census Tract 136.01,117,1000,0.117
2015,Census Tract 136.01,120,223,0.538
2015,Census Tract 136.01,650,4985,0.13
2015,Census Tract 136.01,391,2480,0.158
2015,Census Tract 136.01,259,2505,0.103
2015,Census Tract 136.04,221,1506,0.147
2015,Census Tract 136.04,315,2582,0.122
2015,Census Tract 136.04,109,1084,0.101
2015,Census Tract 136.04,19,722,0.026
2015,Census Tract 136.04,77,358,0.215
2015,Census Tract 136.04,741,6252,0.119
2015,Census Tract 136.04,283,2931,0.097
2015,Census Tract 136.04,458,3321,0.138
2015,Census Tract 136.05,193,1073,0.18
2015,Census Tract 136.05,324,2872,0.113
2015,Census Tract 136.05,66,1306,0.051
2015,Census Tract 136.05,83,1066,0.078
2015,Census Tract 136.05,25,206,0.121
2015,Census Tract 136.05,691,6523,0.106
2015,Census Tract 136.05,452,3696,0.122
2015,Census Tract 136.05,239,2827,0.085
2015,Census Tract 136.06,134,1377,0.097
2015,Census Tract 136.06,327,2603,0.126
2015,Census Tract 136.06,139,1186,0.117
2015,Census Tract 136.06,179,1385,0.129
2015,Census Tract 136.06,47,270,0.174
2015,Census Tract 136.06,826,6821,0.121
2015,Census Tract 136.06,420,3729,0.113
2015,Census Tract 136.06,406,3092,0.131
2015,Census Tract 137.01,31,337,0.092
2015,Census Tract 137.01,92,976,0.094
2015,Census Tract 137.01,10,324,0.031
2015,Census Tract 137.01,34,547,0.062
2015,Census Tract 137.01,5,65,0.077
2015,Census Tract 137.01,172,2249,0.076
2015,Census Tract 137.01,119,1166,0.102
2015,Census Tract 137.01,53,1083,0.049
2015,Census Tract 137.02,305,1570,0.194
2015,Census Tract 137.02,297,2180,0.136
2015,Census Tract 137.02,179,1050,0.17
2015,Census Tract 137.02,19,525,0.036
2015,Census Tract 137.02,369,839,0.44
2015,Census Tract 137.02,1169,6164,0.19
2015,Census Tract 137.02,604,2876,0.21
2015,Census Tract 137.02,565,3288,0.172
2015,Census Tract 138.01,101,1240,0.081
2015,Census Tract 138.01,118,1827,0.065
2015,Census Tract 138.01,68,835,0.081
2015,Census Tract 138.01,42,658,0.064
2015,Census Tract 138.01,21,428,0.049
2015,Census Tract 138.01,350,4988,0.07
2015,Census Tract 138.01,193,2506,0.077
2015,Census Tract 138.01,157,2482,0.063
2015,Census Tract 138.02,136,664,0.205
2015,Census Tract 138.02,197,1100,0.179
2015,Census Tract 138.02,183,637,0.287
2015,Census Tract 138.02,18,143,0.126
2015,Census Tract 138.02,122,230,0.53
2015,Census Tract 138.02,656,2774,0.236
2015,Census Tract 138.02,325,1419,0.229
2015,Census Tract 138.02,331,1355,0.244
2015,Census Tract 139.03,127,1031,0.123
2015,Census Tract 139.03,154,1456,0.106
2015,Census Tract 139.03,78,720,0.108
2015,Census Tract 139.03,103,842,0.122
2015,Census Tract 139.03,7,256,0.027
2015,Census Tract 139.03,469,4305,0.109
2015,Census Tract 139.03,252,2201,0.114
2015,Census Tract 139.03,217,2104,0.103
2015,Census Tract 139.05,65,1092,0.06
2015,Census Tract 139.05,77,1803,0.043
2015,Census Tract 139.05,196,846,0.232
2015,Census Tract 139.05,15,332,0.045
2015,Census Tract 139.05,51,408,0.125
2015,Census Tract 139.05,404,4481,0.09
2015,Census Tract 139.05,238,2254,0.106
2015,Census Tract 139.05,166,2227,0.075
2015,Census Tract 139.06,326,1211,0.269
2015,Census Tract 139.06,247,2005,0.123
2015,Census Tract 139.06,315,1062,0.297
2015,Census Tract 139.06,30,611,0.049
2015,Census Tract 139.06,142,394,0.36
2015,Census Tract 139.06,1060,5283,0.201
2015,Census Tract 139.06,682,2843,0.24
2015,Census Tract 139.06,378,2440,0.155
2015,Census Tract 139.07,272,1379,0.197
2015,Census Tract 139.07,261,1416,0.184
2015,Census Tract 139.07,337,1017,0.331
2015,Census Tract 139.07,22,362,0.061
2015,Census Tract 139.07,115,345,0.333
2015,Census Tract 139.07,1007,4519,0.223
2015,Census Tract 139.07,572,2321,0.246
2015,Census Tract 139.07,435,2198,0.198
2015,Census Tract 139.08,151,1244,0.121
2015,Census Tract 139.08,116,1676,0.069
2015,Census Tract 139.08,121,736,0.164
2015,Census Tract 139.08,21,360,0.058
2015,Census Tract 139.08,56,392,0.143
2015,Census Tract 139.08,465,4408,0.105
2015,Census Tract 139.08,255,2105,0.121
2015,Census Tract 139.08,210,2303,0.091
2015,Census Tract 139.09,74,1030,0.072
2015,Census Tract 139.09,256,1651,0.155
2015,Census Tract 139.09,166,834,0.199
2015,Census Tract 139.09,41,539,0.076
2015,Census Tract 139.09,12,253,0.047
2015,Census Tract 139.09,549,4307,0.127
2015,Census Tract 139.09,268,1712,0.157
2015,Census Tract 139.09,281,2595,0.108
2015,Census Tract 140.01,147,1142,0.129
2015,Census Tract 140.01,254,1764,0.144
2015,Census Tract 140.01,294,787,0.374
2015,Census Tract 140.01,109,553,0.197
2015,Census Tract 140.01,171,410,0.417
2015,Census Tract 140.01,975,4656,0.209
2015,Census Tract 140.01,597,2393,0.249
2015,Census Tract 140.01,378,2263,0.167
2015,Census Tract 140.02,181,1077,0.168
2015,Census Tract 140.02,186,1792,0.104
2015,Census Tract 140.02,48,793,0.061
2015,Census Tract 140.02,55,591,0.093
2015,Census Tract 140.02,30,390,0.077
2015,Census Tract 140.02,500,4643,0.108
2015,Census Tract 140.02,333,2298,0.145
2015,Census Tract 140.02,167,2345,0.071
2015,Census Tract 141.01,168,731,0.23
2015,Census Tract 141.01,252,1871,0.135
2015,Census Tract 141.01,170,1029,0.165
2015,Census Tract 141.01,48,413,0.116
2015,Census Tract 141.01,0,80,0
2015,Census Tract 141.01,638,4124,0.155
2015,Census Tract 141.01,316,2094,0.151
2015,Census Tract 141.01,322,2030,0.159
2015,Census Tract 141.02,55,905,0.061
2015,Census Tract 141.02,277,1559,0.178
2015,Census Tract 141.02,189,736,0.257
2015,Census Tract 141.02,103,631,0.163
2015,Census Tract 141.02,0,140,0
2015,Census Tract 141.02,624,3971,0.157
2015,Census Tract 141.02,296,2060,0.144
2015,Census Tract 141.02,328,1911,0.172
2015,Census Tract 142,142,1397,0.102
2015,Census Tract 142,243,2584,0.094
2015,Census Tract 142,170,991,0.172
2015,Census Tract 142,52,695,0.075
2015,Census Tract 142,59,317,0.186
2015,Census Tract 142,666,5984,0.111
2015,Census Tract 142,288,2981,0.097
2015,Census Tract 142,378,3003,0.126
2015,Census Tract 143,61,994,0.061
2015,Census Tract 143,161,1834,0.088
2015,Census Tract 143,100,720,0.139
2015,Census Tract 143,30,279,0.108
2015,Census Tract 143,68,187,0.364
2015,Census Tract 143,420,4014,0.105
2015,Census Tract 143,236,2075,0.114
2015,Census Tract 143,184,1939,0.095
2015,Census Tract 144,237,919,0.258
2015,Census Tract 144,209,1284,0.163
2015,Census Tract 144,246,675,0.364
2015,Census Tract 144,65,439,0.148
2015,Census Tract 144,111,207,0.536
2015,Census Tract 144,868,3524,0.246
2015,Census Tract 144,459,1721,0.267
2015,Census Tract 144,409,1803,0.227
2015,Census Tract 145,174,1162,0.15
2015,Census Tract 145,197,1319,0.149
2015,Census Tract 145,105,577,0.182
2015,Census Tract 145,15,332,0.045
2015,Census Tract 145,69,456,0.151
2015,Census Tract 145,560,3846,0.146
2015,Census Tract 145,347,2017,0.172
2015,Census Tract 145,213,1829,0.116
2015,Census Tract 146.01,314,1470,0.214
2015,Census Tract 146.01,165,1769,0.093
2015,Census Tract 146.01,30,754,0.04
2015,Census Tract 146.01,165,703,0.235
2015,Census Tract 146.01,284,400,0.71
2015,Census Tract 146.01,958,5096,0.188
2015,Census Tract 146.01,650,2667,0.244
2015,Census Tract 146.01,308,2429,0.127
2015,Census Tract 146.02,50,1188,0.042
2015,Census Tract 146.02,74,1711,0.043
2015,Census Tract 146.02,75,608,0.123
2015,Census Tract 146.02,61,706,0.086
2015,Census Tract 146.02,77,390,0.197
2015,Census Tract 146.02,337,4603,0.073
2015,Census Tract 146.02,233,2405,0.097
2015,Census Tract 146.02,104,2198,0.047
2015,Census Tract 147,283,2246,0.126
2015,Census Tract 147,197,3107,0.063
2015,Census Tract 147,117,1129,0.104
2015,Census Tract 147,76,897,0.085
2015,Census Tract 147,14,795,0.018
2015,Census Tract 147,687,8174,0.084
2015,Census Tract 147,380,4188,0.091
2015,Census Tract 147,307,3986,0.077
2015,Census Tract 148.03,263,1370,0.192
2015,Census Tract 148.03,78,1602,0.049
2015,Census Tract 148.03,43,529,0.081
2015,Census Tract 148.03,87,905,0.096
2015,Census Tract 148.03,0,361,0
2015,Census Tract 148.03,471,4767,0.099
2015,Census Tract 148.03,298,2540,0.117
2020,Census Tract 122,85,437,0.195
2020,Census Tract 122,10,145,0.069
2020,Census Tract 122,552,3661,0.151
2020,Census Tract 122,313,1854,0.169
2020,Census Tract 122,239,1807,0.132
2020,Census Tract 123.02,100,359,0.279
2020,Census Tract 123.02,75,457,0.164
2020,Census Tract 123.02,44,170,0.259
2020,Census Tract 123.02,109,414,0.263
2020,Census Tract 123.02,65,153,0.425
2020,Census Tract 123.02,393,1553,0.253
2020,Census Tract 123.02,254,931,0.273
2020,Census Tract 123.02,139,622,0.223
2020,Census Tract 200.24,118,1409,0.084
2015,Census Tract 148.03,173,2227,0.078
2015,Census Tract 148.04,140,564,0.248
2015,Census Tract 148.04,130,1438,0.09
2015,Census Tract 148.04,77,491,0.157
2015,Census Tract 148.04,110,964,0.114
2015,Census Tract 148.04,38,131,0.29
2015,Census Tract 148.04,495,3588,0.138
2015,Census Tract 148.04,222,1820,0.122
2015,Census Tract 148.04,273,1768,0.154
2015,Census Tract 148.05,151,1344,0.112
2015,Census Tract 148.05,252,1657,0.152
2015,Census Tract 148.05,107,498,0.215
2015,Census Tract 148.05,37,630,0.059
2015,Census Tract 148.05,15,202,0.074
2015,Census Tract 148.05,562,4331,0.13
2015,Census Tract 148.05,306,2331,0.131
2015,Census Tract 148.05,256,2000,0.128
2015,Census Tract 148.06,162,816,0.199
2015,Census Tract 148.06,242,1023,0.237
2015,Census Tract 148.06,200,317,0.631
2015,Census Tract 148.06,17,248,0.069
2015,Census Tract 148.06,85,192,0.443
2015,Census Tract 148.06,706,2596,0.272
2015,Census Tract 148.06,341,1237,0.276
2015,Census Tract 148.06,365,1359,0.269
2015,Census Tract 149.01,178,1576,0.113
2015,Census Tract 149.01,111,1625,0.068
2015,Census Tract 149.01,56,572,0.098
2015,Census Tract 149.01,63,629,0.1
2015,Census Tract 149.01,49,275,0.178
2015,Census Tract 149.01,457,4677,0.098
2015,Census Tract 149.01,254,2408,0.105
2015,Census Tract 149.01,203,2269,0.089
2015,Census Tract 149.02,134,807,0.166
2015,Census Tract 149.02,100,1458,0.069
2015,Census Tract 149.02,12,286,0.042
2015,Census Tract 149.02,56,358,0.156
2015,Census Tract 149.02,16,182,0.088
2015,Census Tract 149.02,318,3091,0.103
2015,Census Tract 149.02,185,1722,0.107
2015,Census Tract 149.02,133,1369,0.097
2015,Census Tract 150,511,2442,0.209
2015,Census Tract 150,203,2257,0.09
2015,Census Tract 150,109,865,0.126
2015,Census Tract 150,41,714,0.057
2015,Census Tract 150,42,468,0.09
2015,Census Tract 150,906,6746,0.134
2015,Census Tract 150,534,3553,0.15
2015,Census Tract 150,372,3193,0.117
2015,Census Tract 151,206,1147,0.18
2015,Census Tract 151,176,2150,0.082
2015,Census Tract 151,54,977,0.055
2015,Census Tract 151,53,711,0.075
2015,Census Tract 151,49,232,0.211
2015,Census Tract 151,538,5217,0.103
2015,Census Tract 151,310,2667,0.116
2015,Census Tract 151,228,2550,0.089
2015,Census Tract 152,96,549,0.175
2015,Census Tract 152,91,1670,0.054
2015,Census Tract 152,30,595,0.05
2015,Census Tract 152,63,936,0.067
2015,Census Tract 152,0,107,0
2015,Census Tract 152,280,3857,0.073
2015,Census Tract 152,95,1979,0.048
2015,Census Tract 152,185,1878,0.099
2015,Census Tract 153.01,319,956,0.334
2015,Census Tract 153.01,254,1144,0.222
2015,Census Tract 153.01,225,647,0.348
2015,Census Tract 153.01,32,217,0.147
2015,Census Tract 153.01,15,155,0.097
2015,Census Tract 153.01,845,3119,0.271
2015,Census Tract 153.01,406,1410,0.288
2015,Census Tract 153.01,439,1709,0.257
2015,Census Tract 153.02,19,515,0.037
2015,Census Tract 153.02,60,1431,0.042
2015,Census Tract 153.02,0,519,0
2015,Census Tract 153.02,79,1041,0.076
2015,Census Tract 153.02,0,143,0
2015,Census Tract 153.02,158,3649,0.043
2015,Census Tract 153.02,96,1799,0.053
2015,Census Tract 153.02,62,1850,0.034
2015,Census Tract 154.03,58,478,0.121
2015,Census Tract 154.03,86,984,0.087
2015,Census Tract 154.03,64,392,0.163
2015,Census Tract 154.03,14,602,0.023
2015,Census Tract 154.03,12,159,0.075
2015,Census Tract 154.03,234,2615,0.089
2015,Census Tract 154.03,146,1267,0.115
2015,Census Tract 154.03,88,1348,0.065
2015,Census Tract 154.04,702,2150,0.327
2015,Census Tract 154.04,736,3222,0.228
2015,Census Tract 154.04,565,1680,0.336
2015,Census Tract 154.04,171,1128,0.152
2015,Census Tract 154.04,207,470,0.44
2015,Census Tract 154.04,2381,8650,0.275
2015,Census Tract 154.04,1201,3917,0.307
2015,Census Tract 154.04,1180,4733,0.249
2015,Census Tract 154.05,56,1164,0.048
2015,Census Tract 154.05,143,2551,0.056
2015,Census Tract 154.05,54,1099,0.049
2015,Census Tract 154.05,43,885,0.049
2015,Census Tract 154.05,22,253,0.087
2015,Census Tract 154.05,318,5952,0.053
2015,Census Tract 154.05,162,2715,0.06
2015,Census Tract 154.05,156,3237,0.048
2015,Census Tract 154.06,18,370,0.049
2015,Census Tract 154.06,37,1135,0.033
2015,Census Tract 154.06,22,443,0.05
2015,Census Tract 154.06,27,513,0.053
2020,Census Tract 200.35,24,550,0.044
2020,Census Tract 200.35,56,2941,0.019
2015,Census Tract 154.06,0,75,0
2015,Census Tract 154.06,104,2536,0.041
2015,Census Tract 154.06,58,1207,0.048
2015,Census Tract 154.06,46,1329,0.035
2015,Census Tract 155.01,172,1018,0.169
2015,Census Tract 155.01,147,2279,0.065
2015,Census Tract 155.01,43,689,0.062
2015,Census Tract 155.01,102,818,0.125
2015,Census Tract 155.01,16,199,0.08
2015,Census Tract 155.01,480,5003,0.096
2015,Census Tract 155.01,246,2377,0.103
2015,Census Tract 155.01,234,2626,0.089
2015,Census Tract 155.02,67,575,0.117
2015,Census Tract 155.02,118,1341,0.088
2015,Census Tract 155.02,47,496,0.095
2015,Census Tract 155.02,15,334,0.045
2015,Census Tract 155.02,21,111,0.189
2015,Census Tract 155.02,268,2857,0.094
2015,Census Tract 155.02,111,1399,0.079
2015,Census Tract 155.02,157,1458,0.108
2015,Census Tract 156.01,180,1483,0.121
2015,Census Tract 156.01,519,2719,0.191
2015,Census Tract 156.01,344,1132,0.304
2015,Census Tract 156.01,65,717,0.091
2015,Census Tract 156.01,143,365,0.392
2015,Census Tract 156.01,1251,6416,0.195
2015,Census Tract 156.01,682,3299,0.207
2015,Census Tract 156.01,569,3117,0.183
2020,Census Tract 123.03,57,630,0.09
2015,Census Tract 156.02,9,406,0.022
2015,Census Tract 156.02,41,957,0.043
2015,Census Tract 156.02,23,283,0.081
2015,Census Tract 156.02,10,474,0.021
2015,Census Tract 156.02,0,41,0
2015,Census Tract 156.02,83,2161,0.038
2015,Census Tract 156.02,50,1141,0.044
2015,Census Tract 156.02,33,1020,0.032
2015,Census Tract 157.01,541,1802,0.3
2015,Census Tract 157.01,685,2465,0.278
2015,Census Tract 157.01,716,1265,0.566
2015,Census Tract 157.01,23,438,0.053
2015,Census Tract 157.01,376,771,0.488
2015,Census Tract 157.01,2341,6741,0.347
2015,Census Tract 157.01,1321,3500,0.377
2015,Census Tract 157.01,1020,3241,0.315
2015,Census Tract 157.03,761,2067,0.368
2015,Census Tract 157.03,949,2333,0.407
2015,Census Tract 157.03,626,1231,0.509
2015,Census Tract 157.03,164,888,0.185
2015,Census Tract 157.03,265,643,0.412
2015,Census Tract 157.03,2765,7162,0.386
2015,Census Tract 157.03,1424,3618,0.394
2015,Census Tract 157.03,1341,3544,0.378
2015,Census Tract 157.04,287,1014,0.283
2015,Census Tract 157.04,366,1742,0.21
2015,Census Tract 157.04,348,781,0.446
2015,Census Tract 157.04,50,403,0.124
2015,Census Tract 157.04,187,273,0.685
2015,Census Tract 157.04,1238,4213,0.294
2015,Census Tract 157.04,650,2104,0.309
2015,Census Tract 157.04,588,2109,0.279
2015,Census Tract 158.01,339,1052,0.322
2015,Census Tract 158.01,504,1160,0.434
2015,Census Tract 158.01,481,921,0.522
2015,Census Tract 158.01,138,338,0.408
2015,Census Tract 158.01,100,250,0.4
2015,Census Tract 158.01,1562,3721,0.42
2015,Census Tract 158.01,843,1837,0.459
2015,Census Tract 158.01,719,1884,0.382
2015,Census Tract 158.02,434,1291,0.336
2015,Census Tract 158.02,541,1697,0.319
2015,Census Tract 158.02,434,839,0.517
2015,Census Tract 158.02,118,585,0.202
2015,Census Tract 158.02,75,305,0.246
2015,Census Tract 158.02,1602,4717,0.34
2015,Census Tract 158.02,834,2412,0.346
2015,Census Tract 158.02,768,2305,0.333
2015,Census Tract 159.01,411,1222,0.336
2015,Census Tract 159.01,337,1107,0.304
2015,Census Tract 159.01,322,742,0.434
2015,Census Tract 159.01,21,108,0.194
2015,Census Tract 159.01,177,407,0.435
2015,Census Tract 159.01,1268,3586,0.354
2015,Census Tract 159.01,576,1635,0.352
2015,Census Tract 159.01,692,1951,0.355
2015,Census Tract 159.02,592,1751,0.338
2015,Census Tract 159.02,366,1589,0.23
2015,Census Tract 159.02,244,828,0.295
2015,Census Tract 159.02,41,329,0.125
2015,Census Tract 159.02,322,631,0.51
2015,Census Tract 159.02,1565,5128,0.305
2015,Census Tract 159.02,866,2505,0.346
2015,Census Tract 159.02,699,2623,0.266
2015,Census Tract 160,83,600,0.138
2015,Census Tract 160,66,964,0.068
2015,Census Tract 160,4,320,0.013
2015,Census Tract 160,19,301,0.063
2015,Census Tract 160,44,217,0.203
2015,Census Tract 160,216,2402,0.09
2015,Census Tract 160,148,1190,0.124
2015,Census Tract 160,68,1212,0.056
2015,Census Tract 161,125,1974,0.063
2015,Census Tract 161,184,2211,0.083
2015,Census Tract 161,0,819,0
2015,Census Tract 161,172,953,0.18
2015,Census Tract 161,0,123,0
2015,Census Tract 161,481,6080,0.079
2015,Census Tract 161,391,3013,0.13
2015,Census Tract 161,90,3067,0.029
2020,Census Tract 200.35,26,1385,0.019
2015,Census Tract 162.01,81,818,0.099
2015,Census Tract 162.01,89,2513,0.035
2015,Census Tract 162.01,54,708,0.076
2015,Census Tract 162.01,0,1142,0
2015,Census Tract 162.01,9,331,0.027
2015,Census Tract 162.01,233,5512,0.042
2015,Census Tract 162.01,111,2740,0.041
2015,Census Tract 162.01,122,2772,0.044
2015,Census Tract 162.02,197,1288,0.153
2015,Census Tract 162.02,174,1141,0.152
2015,Census Tract 162.02,84,387,0.217
2015,Census Tract 162.02,20,131,0.153
2015,Census Tract 162.02,12,289,0.042
2015,Census Tract 162.02,487,3236,0.15
2015,Census Tract 162.02,226,1518,0.149
